0,0.433012701892219
5e-08,0.434574940583592
1e-07,0.436120023000422
1.5e-07,0.437647888145501
2e-07,0.439158475701329
2.5e-07,0.440651726032496
3e-07,0.442127580188036
3.5e-07,0.443585979903754
4e-07,0.445026867604526
4.5e-07,0.446450186406573
5e-07,0.447855880119706
5.5e-07,0.449243893249544
6e-07,0.450614170999706
6.5e-07,0.451966659273971
7e-07,0.453301304678419
7.5e-07,0.454618054523534
8e-07,0.455916856826288
8.5e-07,0.457197660312189
9e-07,0.458460414417308
9.5e-07,0.459705069290276
1e-06,0.46093157579425
1.05e-06,0.462139885508853
1.1e-06,0.463329950732086
1.15e-06,0.464501724482212
1.2e-06,0.46565516049961
1.25e-06,0.466790213248601
1.3e-06,0.467906837919245
1.35e-06,0.469004990429114
1.4e-06,0.470084627425025
1.45e-06,0.47114570628476
1.5e-06,0.47218818511874
1.55e-06,0.473212022771689
1.6e-06,0.474217178824247
1.65e-06,0.475203613594574
1.7e-06,0.476171288139916
1.75e-06,0.477120164258138
1.8e-06,0.478050204489236
1.85e-06,0.478961372116814
1.9e-06,0.479853631169533
1.95e-06,0.480726946422535
2e-06,0.481581283398829
2.05e-06,0.482416608370653
2.1e-06,0.483232888360809
2.15e-06,0.484030091143959
2.2e-06,0.484808185247903
2.25e-06,0.485567139954818
2.3e-06,0.486306925302472
2.35e-06,0.487027512085405
2.4e-06,0.487728871856087
2.45e-06,0.488410976926032
2.5e-06,0.489073800366903
2.55e-06,0.489717316011563
2.6e-06,0.490341498455118
2.65e-06,0.490946323055913
2.7e-06,0.491531765936508
2.75e-06,0.492097803984621
2.8e-06,0.492644414854039
2.85e-06,0.493171576965502
2.9e-06,0.49367926950755
2.95e-06,0.494167472437353
3e-06,0.494636166481494
3.05e-06,0.495085333136735
3.1e-06,0.495514954670746
3.15e-06,0.495925014122804
3.2e-06,0.496315495304465
3.25e-06,0.496686382800198
3.3e-06,0.497037661968002
3.35e-06,0.497369318939977
3.4e-06,0.497681340622872
3.45e-06,0.497973714698606
3.5e-06,0.498246429624752
3.55e-06,0.498499474634991
3.6e-06,0.498732839739539
3.65e-06,0.498946515725541
3.7e-06,0.499140494157436
3.75e-06,0.499314767377287
3.8e-06,0.499469328505086
3.85e-06,0.499604171439023
3.9e-06,0.499719290855732
3.95e-06,0.499814682210494
4e-06,0.499890341737423
4.05e-06,0.499946266449609
4.1e-06,0.49998245413924
4.15e-06,0.49999890337769
4.2e-06,0.499995613515569
4.25e-06,0.499972584682756
4.3e-06,0.49992981778839
4.35e-06,0.499867314520835
4.4e-06,0.499785077347613
4.45e-06,0.499683109515305
4.5e-06,0.499561415049429
4.55e-06,0.499419998754273
4.6e-06,0.49925886621271
4.65e-06,0.499078023785977
4.7e-06,0.498877478613423
4.75e-06,0.498657238612229
4.8e-06,0.498417312477092
4.85e-06,0.498157709679886
4.9e-06,0.497878440469285
4.95e-06,0.497579515870358
5e-06,0.497260947684137
5.05e-06,0.496922748487148
5.1e-06,0.496564931630918
5.15e-06,0.496187511241442
5.2e-06,0.495790502218631
5.25e-06,0.495373920235722
5.3e-06,0.494937781738658
5.35e-06,0.49448210394544
5.4e-06,0.494006904845448
5.45e-06,0.493512203198727
5.5e-06,0.492998018535252
5.55e-06,0.492464371154154
5.6e-06,0.491911282122916
5.65e-06,0.491338773276548
5.7e-06,0.490746867216716
5.75e-06,0.490135587310861
5.8e-06,0.489504957691265
5.85e-06,0.488855003254106
5.9e-06,0.488185749658472
5.95e-06,0.48749722332535
6e-06,0.48678945143658
6.05e-06,0.486062461933784
6.1e-06,0.485316283517264
6.15e-06,0.484550945644864
6.2e-06,0.483766478530815
6.25e-06,0.482962913144534
6.3e-06,0.482140281209407
6.35e-06,0.481298615201535
6.4e-06,0.480437948348449
6.45e-06,0.479558314627805
6.5e-06,0.478659748766034
6.55e-06,0.477742286236978
6.6e-06,0.476805963260488
6.65e-06,0.475850816800991
6.7e-06,0.474876884566033
6.75e-06,0.473884205004793
6.8e-06,0.472872817306558
6.85e-06,0.471842761399185
6.9e-06,0.470794077947515
6.95e-06,0.469726808351777
7e-06,0.468640994745946
7.05e-06,0.467536679996084
7.1e-06,0.466413907698647
7.15e-06,0.465272722178763
7.2e-06,0.464113168488482
7.25e-06,0.462935292404997
7.3e-06,0.461739140428841
7.35e-06,0.460524759782045
7.4e-06,0.459292198406277
7.45e-06,0.45804150496095
7.5e-06,0.456772728821301
7.55e-06,0.455485920076437
7.6e-06,0.454181129527366
7.65e-06,0.452858408684983
7.7e-06,0.451517809768044
7.75e-06,0.450159385701097
7.8e-06,0.448783190112399
7.85e-06,0.447389277331795
7.9e-06,0.445977702388575
7.95e-06,0.444548521009302
8e-06,0.443101789615607
8.05e-06,0.441637565321971
8.1e-06,0.44015590593346
8.15e-06,0.438656869943451
8.2e-06,0.437140516531317
8.25e-06,0.435606905560095
8.3e-06,0.43405609757412
8.35e-06,0.432488153796635
8.4e-06,0.430903136127378
8.45e-06,0.42930110714013
8.5e-06,0.427682130080253
8.55e-06,0.42604626886219
8.6e-06,0.424393588066941
8.65e-06,0.422724152939513
8.7e-06,0.421038029386346
8.75e-06,0.419335283972712
8.8e-06,0.417615983920084
8.85e-06,0.415880197103483
8.9e-06,0.414127992048802
8.95e-06,0.412359437930096
9e-06,0.410574604566852
9.05e-06,0.408773562421237
9.1e-06,0.406956382595309
9.15e-06,0.405123136828218
9.2e-06,0.403273897493366
9.25e-06,0.401408737595557
9.3e-06,0.39952773076811
9.35e-06,0.397630951269953
9.4e-06,0.395718473982693
